Substructure,Fold,Importance,Central Atom
1790668568,0,0.00023831893121933293,N
1790668568,0,0.00026069135172734556,N
1790668568,0,-9.539250988118732e-05,N
1790668568,0,0.00012942407261200273,N
1790668568,0,-7.600557278224229e-05,N
2269473515,0,0.0,C
2269473515,0,0.0,C
2269473515,0,0.0,C
2269473515,0,0.0,C
2269473515,0,0.0,C
2459741777,0,0.0,O
2459741777,0,0.0,O
2459741777,0,0.0,O
2459741777,0,0.0,O
2459741777,0,0.0,O
2971716993,0,0.0,N
2971716993,0,0.0,N
2971716993,0,0.0,N
2971716993,0,0.0,N
2971716993,0,0.0,N
3162837314,0,4.283152690139069e-06,C
3162837314,0,-5.968224720088837e-05,C
3162837314,0,7.787243357711138e-06,C
3162837314,0,-9.524875433826463e-06,C
3162837314,0,-2.020738966894073e-05,C
3315826729,0,0.0,C
3315826729,0,0.0,C
3315826729,0,0.0,C
3315826729,0,0.0,C
3315826729,0,0.0,C
3657471097,0,0.0,C
3657471097,0,0.0,C
3657471097,0,0.0,C
3657471097,0,0.0,C
3657471097,0,0.0,C
3776905034,0,0.0,C
3776905034,0,0.0,C
3776905034,0,0.0,C
3776905034,0,0.0,C
3776905034,0,0.0,C
3918336191,0,0.0,C
3918336191,0,0.0,C
3918336191,0,0.0,C
3918336191,0,0.0,C
3918336191,0,0.0,C
4095838119,0,0.0,C
4095838119,0,0.0,C
4095838119,0,0.0,C
4095838119,0,0.0,C
4095838119,0,0.0,C
864662311,0,-0.00042976583253161,O
864662311,0,-3.49370168839392e-05,O
864662311,0,-0.000530464269653255,O
864662311,0,-2.455122102634332e-05,O
864662311,0,2.132616984420327e-05,O
864365306,0,0.0,C
864365306,0,0.0,C
864365306,0,0.0,C
864365306,0,0.0,C
864365306,0,0.0,C
994485099,0,2.4159779019683122e-05,C
994485099,0,-1.4137130221235708e-06,C
994485099,0,3.24431879831933e-05,C
994485099,0,1.4105347844234686e-05,C
994485099,0,1.542034042132604e-05,C
1101907775,0,-0.0009454385266726394,N
1101907775,0,-0.0014404985427890283,N
1101907775,0,-1.4338266848674258e-05,N
1101907775,0,-0.0006033182250303071,N
1101907775,0,-0.001805630883518555,N
1533864325,0,0.0,O
1533864325,0,0.0,O
1533864325,0,0.0,O
1533864325,0,0.0,O
1533864325,0,0.0,O
2251845666,0,0.0,C
2251845666,0,0.0,C
2251845666,0,0.0,C
2251845666,0,0.0,C
2251845666,0,0.0,C
2784506312,0,0.0,C
2784506312,0,0.0,C
2784506312,0,0.0,C
2784506312,0,0.0,C
2784506312,0,0.0,C
2994748777,0,-0.00014927165288986834,C
2994748777,0,-0.0006390826180845991,C
2994748777,0,-0.00013267241966442682,C
2994748777,0,-0.0006210512059430517,C
2994748777,0,-0.00015849066141142634,C
3182824521,0,0.0,C
3182824521,0,0.0,C
3182824521,0,0.0,C
3182824521,0,0.0,C
3182824521,0,0.0,C
3346539298,0,0.0,N
3346539298,0,0.0,N
3346539298,0,0.0,N
3346539298,0,0.0,N
3346539298,0,0.0,N
3542456614,0,0.00047485187923724734,C
3542456614,0,-6.920433280145806e-05,C
3542456614,0,0.0004775883873684812,C
3542456614,0,0.00048059852755020626,C
3542456614,0,0.0004921640010227078,C
3777243454,0,0.0,C
3777243454,0,0.0,C
3777243454,0,0.0,C
3777243454,0,0.0,C
3777243454,0,0.0,C
3820826669,0,0.0,C
3820826669,0,0.0,C
3820826669,0,0.0,C
3820826669,0,0.0,C
3820826669,0,0.0,C
2132511834,0,2.382082504686061e-05,N
2132511834,0,7.587013337554023e-06,N
2132511834,0,2.1969610956134797e-05,N
2132511834,0,1.3362230717065514e-05,N
2132511834,0,1.3219753851843874e-05,N
2968968094,0,0.0,C
2968968094,0,0.0,C
2968968094,0,0.0,C
2968968094,0,0.0,C
2968968094,0,0.0,C
2976033787,0,0.0,C
2976033787,0,0.0,C
2976033787,0,0.0,C
2976033787,0,0.0,C
2976033787,0,0.0,C
2976816164,0,0.0,C
2976816164,0,0.0,C
2976816164,0,0.0,C
2976816164,0,0.0,C
2976816164,0,0.0,C
10565946,0,0.0,O
10565946,0,0.0,O
10565946,0,0.0,O
10565946,0,0.0,O
10565946,0,0.0,O
26234434,0,0.0,O
26234434,0,0.0,O
26234434,0,0.0,O
26234434,0,0.0,O
26234434,0,0.0,O
618671879,0,0.0,C
618671879,0,0.0,C
618671879,0,0.0,C
